indice,titulo,artista,ano,nivel_toxicidade,abuso_emocional,ciume_possessividade,dependencia,objetificacao,violencia_traicao,justificativa
4418,Drift Away,Uncle Kracker feat. Dobie Gray,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4419,Magic Stick,Lil' Kim feat. 50 Cent,2003.0,0.0,False,False,False,True,False,"""I got the magic stick"" e ""I have you up early in the mornin, moanin""; a letra descreve atividades sexuais com uma certa frequência e intensidade, mas não há elementos tóxicos de abuso emocional, ciume possessivo ou violência traícao."
4420,P.I.M.P.,50 Cent,2003.0,0.8,True,False,False,True,False,"""Bitch, hit that track, catch a date, and come and pay the kid!""; ""I told you fools before, I stay with the tools I keep a Benz, some rims, and some jewels"" — objetifica as mulheres como objeto de compra e possuição."
4421,"Bump, Bump, Bump",B2K and P. Diddy,2003.0,0.0,False,False,False,True,False,"""I like your little sexy style"" e ""Baby turn around and let me see that sexy body go Bump, bump, bump (The way you're throwing that thing at me I can't take it, baby)"" - objetifica a mulher como objeto sexual."
4422,Into You,Fabolous feat. Tamia,2003.0,0.2,False,True,False,False,False,"""I wanna be more than a friend to you now"" — demonstra um leve controle, mas sem agressividade."
4423,Can't Let You Go,Fabolous feat. Mike Shorey and Lil' Mo,2003.0,0.8,True,True,False,False,False,"""I never talk up"" (abuso emocional - o cantor se sentindo culpado por falar); ""i should'a put some diamonds on a ring fuck what anybody says you're a diamond in this ting"" (ciume possessivo - desejo de possuir e controlar a pessoa); ""you were worried every time that i leave the crib... got a million bitches, but they ain't you"" (ciume possessivo - desconfiança em outras mulheres)."
4424,Mesmerize,Ja Rule feat. Ashanti,2003.0,0.2,False,True,False,False,False,"""I wanna get away, 'cause you know like I know And there's a better day, a-comin, I'm hooked on your lovin'"" - demonstra um leve controle e possesividade."
4425,Where Is The Love?,Black Eyed Peas,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4426,The Game Of Love,Santana feat. Michelle Branch,2003.0,0.2,False,True,False,False,False,"""Please tell me why Don't you come around no more?"" - expressa um leve controle, mas sem agressividade; ""Now here on my own, on my own"" - indica uma dependência leve."
4427,Lose Yourself,Eminem,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4428,Rock Wit U (Awww Baby),Ashanti,2003.0,0.2,False,True,False,False,False,"""I don't know if I can handle you as just a friend"" — expressa um leve controle, mas sem agressividade."
4429,Cry Me A River,Justin Timberlake,2003.0,0.2,False,True,False,False,False,"""You don't have to say what you did I already know, I found out from him"" — demonstra um leve controle, mas sem agressividade."
4430,How You Gonna Act Like That,Tyrese,2003.0,0.8,True,False,False,False,False,"""How you gonna up and leave me now? How you gonna act like that?"" (expressa uma reação de raiva e desesperança pela partida da parceira); ""I bought your whip, I paid your rent, I gave you everything"" (indica um nível excessivo de dependência financeira)."
4431,Rock Your Body,Justin Timberlake,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4432,No Letting Go,Wayne Wonder,2003.0,0.2,False,True,False,False,False,"""Got somebody, she's a beauty / Very special, really and truly / Takes good care of me like it's her duty"" - demonstra um leve controle e posse."
4433,Frontin',Pharrell feat. Jay-Z,2003.0,0.2,False,True,False,False,False,"""Trying to be the best girlfriend you could be But still you sneak and look at me, and girl, I love it"" — demonstra um leve controle e posse."
4434,Landslide,Dixie Chicks,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4435,Work It,"Missy ""Misdemeanor"" Elliott",2003.0,0.2,False,True,False,False,False,"""Call before you come, I need to shave my chocha"" - demonstra um leve controle e possui uma sugestão de posse sexual."
4436,'03 Bonnie And Clyde,Jay-Z feat. Beyonce Knowles,2003.0,0.2,False,True,False,False,False,"""Me avisa quando sair, quero saber onde vai"" (controle leve)."
4437,Don't Mess With My Man,Nivea feat. Brian and Brandon Casey,2003.0,0.2,False,True,False,False,False,"""It was hard to find a brotha that was down for me So I'm tellin' everybody 'let him be'"" — expressa um leve controle, mas sem agressividade."
4438,So Gone,Monica,2003.0,0.8,True,False,False,False,False,"""Drive past your house every night (Uh) In an unmarked car (Uh huh)"" - expressa uma obsessão saudável, mas pode ser interpretada como um leve controle; ""What am I doin' wrong To make you stay out all night (Uh uh) and not think to call?"" - indica uma preocupação excessiva e possivelmente manipulativa."
4439,Air Force Ones,"Nelly feat. Kyjuan, Ali and Murphy Lee",2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4440,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,2003.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4441,Beautiful,Snoop Dogg feat. Pharrell and Uncle Charlie Wilson,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4442,Gossip Folks,"Missy ""Misdemeanor"" Elliott feat. Ludacris",2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4443,Miss Independent,Kelly Clarkson,2003.0,0.2,False,False,False,False,False,"""Miss Independent"" é uma canção que descreve a transformação de uma mulher independente em alguém capaz de se abrir para o amor. Não há elementos tóxicos identificados na letra, apenas expressões românticas e hipérboles comuns nas músicas sobre relacionamentos."
4444,Calling All Angels,Train,2003.0,0.2,False,True,False,False,False,"""I need a sign to let me know you're here"" e ""When children have to play inside So they don't disappear"" - expressam um leve controle, mas sem agressividade."
4445,Damn!,YoungBloodZ feat. Lil Jon,2003.0,0.8,True,False,False,True,False,"""Bitch I'm for sure with it Don't make me pop that trunk to the 'Lac Bitch I will go get it And I ain't selfish, I will let you and your ho feel it"" - expressa uma possível objetificação e um comportamento possessivo leve. ""Talking big-boy shit Mean mugging like a motherfucker, my hand on my dick"" - também pode ser interpretado como objeto de posse."
4446,This Is The Night,Clay Aiken,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4447,Your Body Is A Wonderland,John Mayer,2003.0,0.2,False,True,False,False,False,"""Meu corpo é uma maravilha, eu vou usar minhas mãos"" (objetifica o parceiro); ""Tudo que você quer é amor e nós faremos isso"" (indica um leve controle)."
4448,Headstrong,Trapt,2003.0,0.2,False,True,False,False,False,"""I see your fantasy You want to make it a reality paved in gold"" - demonstra um leve controle, mas sem agressividade."
4449,In Those Jeans,Ginuwine,2003.0,0.2,False,True,False,False,False,"""I wanna know, all I wanna know is if I could have what's up in those Jeans Baby can I have what's up in those jeans"" - demonstra um leve controle e desejo possessivo."
4450,Stand Up,Ludacris feat. Shawnna,2003.0,0.2,False,True,False,False,False,"""When I move, you move, just like that"" - demonstra um leve controle e possibilidade de possessividade. Não há ameaças ou elementos tóxicos graves nesta letra."
4451,The Remedy (I Won't Worry),Jason Mraz,2003.0,0.2,False,True,False,False,False,"""I say the tragedy is how you're gonna spend The rest of your nights with the light on"" - demonstra um leve controle, mas sem agressividade."
4452,Why Don't You And I,Santana feat. Alex Band Or Chad Kroeger,2003.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4453,Excuse Me Miss,Jay-Z,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4454,Jenny from the Block,Jennifer Lopez feat. Styles and Jadakiss,2003.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
4455,Are You Happy Now?,Michelle Branch,2003.0,0.8,True,False,False,False,False,"""No, don't just walk away Pretending everything's okay And you don't care about me"" (expressa uma sensação de abuso emocional); ""You took all there was to take And left me with an empty plate And you don't care about it, yeah"" (indica um sentimento de culpabilização)."
4456,Forever And For Always,Shania Twain,2003.0,0.2,False,True,False,False,False,"""And there ain't no way I'm letting you go now"" e ""I'll never see that day"" - demonstra um leve controle, mas sem agressividade."
4457,I Can,Nas,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4458,Underneath It All,No Doubt feat. Lady Saw,2003.0,0.3,True,False,False,False,False,"""You know some real bad tricks And you need some discipline"" (abuso emocional); ""You've used up all your coupons, and all you got left is me"" (dependência leve)."
4459,If You're Not The One,Daniel Bedingfield,2003.0,0.2,False,True,True,False,False,"""If I don't need you, then why am I crying on my bed?"" - demonstra um leve controle e dependência; ""I never know what the future brings But I know you are here with me now"" - expressa uma possível possessividade."
4460,Thoia Thoing,R. Kelly,2003.0,0.2,False,True,False,True,False,"""She showed me some love"" (objetificação); ""I would like to get wit two(ah)"" (posse)."
4461,Here Without You,3 Doors Down,2003.0,0.2,False,True,False,False,False,"""I'm here without you, baby But you're still on my lonely mind I think about you, baby And I dream about you all the time"" - demonstra um leve controle e posse."
4462,Wanksta,50 Cent,2003.0,0.8,True,False,False,False,True,"""I might hit once, then dead her"" (violência física); ""If you play with my paper you gotta meet my Beretta"" (ameaça)."
4463,My Love is Like... Wo,Mya,2003.0,0.2,False,True,False,True,False,"""My love is like... wo My kiss is like… wo My touch is like… wo My sex is like… wo My ass is like… wo My body's like… wo And you're kissing it So what you think of it?"" - objetifica a pessoa, reduzindo-a apenas à sua beleza física. ""When will you come through? (Come through) 'Cause I'll be waiting up right here"" e ""So baby, will you come and spend the night?"" demonstram um leve controle ou possesão."
4464,It's Five O'Clock Somewhere,Alan Jackson and Jimmy Buffett,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4465,Like Glue,Sean Paul,2003.0,0.8,True,False,False,True,False,"""Gimme di gal dem, yo and every minute I'm wid it / Fi get di gal dem exquisite"" - expressa a intenção de ter relacionamentos múltiplos com várias mulheres e objetifica-las."
4466,Can't Hold Us Down,Christina Aguilera feat. Lil' Kim,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4467,My Front Porch Looking In,Lonestar,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4468,Angel,Amanda Perez,2003.0,0.2,False,True,False,False,False,"""You wanna come back in my life But now there's something I have to do"" (expressa um leve controle, mas sem agressividade)."
4469,She Hates Me,Puddle Of Mudd,2003.0,0.8,True,False,False,False,False,"""She fucking hates me"" (abuso emocional); ""I tried too hard And she tore my feelings like I had none And ripped them away"" (dependência emocional)."
4470,Don't Wanna Try,Frankie J,2003.0,0.8,True,False,False,False,False,"""I can't believe you had the nerve to say the things you said They hurt so bad that they ended our relationship"" (abuso emocional); ""You kept insistin' and resistin' that you would not fall again"" (manipulação)."
4471,The Jump Off,Lil' Kim feat. Mr. Cheeks,2003.0,0.2,False,True,False,False,False,"""I been gone for a minute now I'm back with the jump off"" - indica um leve controle, mas sem agressividade."
4472,Intuition,Jewel,2003.0,0.2,False,True,False,False,False,"""If you want me, let me know I promise I won't say no"" - demonstra um leve controle e possibilidade de manipulação."
4473,Hell Yeah,Ginuwine feat. Baby,2003.0,0.0,False,False,False,True,False,"""I'm sittin' in my truck, snakin' the club out Kill this sip then go wild the f*** out"" - expressa a objetificação da mulher como um objeto sexual."
4474,Beer For My Horses,Toby Keith feat. Willie Nelson,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
4475,Holidae In,Chingy feat. Ludacris and Snoop Dogg,2003.0,0.0,False,False,False,True,False,"""Baby rub on your nipples"" e ""I ain't come to talk, I ain't come to sit What I came for was to find out who I'm gonna hit, aww shit"" - objetifica as mulheres como objeto sexual."
4476,Suga Suga,Baby Bash feat. Frankie J,2003.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
