indice,titulo,artista,ano,score,emotional_abuse,jealousy_possessive,dependency,violence_or_betrayal,justificativa
3359,One,U2,1992.0,0.3,False,False,True,False,
3360,Keep On Walkin',CeCe Peniston,1992.0,0.3,False,False,True,False,
3361,Hold On My Heart,Genesis,1992.0,0.6,False,True,True,False,
3362,The Way I Feel About You,Karyn White,1992.0,0.0,False,False,False,False,
3364,Warm It Up,Kris Kross,1992.0,0.5,False,True,False,False,
3365,In The Closet,Michael Jackson,1992.0,0.3,False,False,True,False,
3366,People Everyday,Arrested Development,1992.0,0.5,False,False,False,True,
3369,Do I Have To Say The Words?,Bryan Adams,1992.0,0.3,False,False,True,False,
3370,Friday I'm In Love,Cure,1992.0,0.3,False,False,True,False,
3372,Blowing Kisses In The Wind,Paula Abdul,1992.0,0.3,False,False,True,False,
3373,Thought I'd Died And Gone To Heaven,Bryan Adams,1992.0,0.3,False,False,True,False,
3374,Rhythm Is A Dancer,Snap,1992.0,0.3,False,False,True,False,
3375,Addams Groove,Hammer,1992.0,0.0,False,False,False,False,
3376,Missing You Now,Michael Bolton,1992.0,0.6,False,False,True,False,
3377,Back To The Hotel,N2Deep,1992.0,0.6,False,False,True,False,
3378,Everything Changes,Kathy Troccoli,1992.0,0.0,False,False,False,False,
3379,Have You Ever Needed Somone So Bad,Def Leppard,1992.0,0.6,False,True,True,False,
3381,When I Look Into Your Eyes,Firehouse,1992.0,0.6,False,False,True,False,
3382,I Wanna Love You,Jade,1992.0,0.3,False,False,True,False,
3383,Uhh Ahh,Boyz II Men,1992.0,0.6,False,False,True,False,
3384,Real Love,Mary J. Blige,1992.0,0.3,False,False,True,False,
3385,Justified And Ancient,KLF,1992.0,0.3,False,False,True,False,
3386,Slow Motion,Color Me Badd,1992.0,0.3,False,False,True,False,
3389,Would I Lie To You?,Charles and Eddie,1992.0,0.3,False,True,True,False,
3391,Keep Coming Back,Richard Marx,1992.0,0.6,False,False,True,False,
3392,Free Your Mind,En Vogue,1992.0,0.0,False,False,False,False,
3393,Keep It Comin',Keith Sweat,1992.0,0.6,False,False,True,False,
3394,Just Take My Heart,Mr. Big,1992.0,0.6,False,False,True,False,
3395,I Will Remember You,Amy Grant,1992.0,0.3,False,False,True,False,
3396,We Got A Love Thang,CeCe Peniston,1992.0,0.3,False,False,True,False,
3398,They Want EFX,Das EFX,1992.0,0.5,False,False,True,False,
3399,I Can't Make You Love Me,Bonnie Raitt,1992.0,0.6,False,False,True,False,
3401,Whoomp! (There It Is),Tag Team,1993.0,0.0,False,False,False,False,
3402,Can't Help Falling In Love,UB40,1993.0,0.3,False,False,True,False,
3403,That's The Way Love Goes,Janet Jackson,1993.0,0.6,False,False,True,False,
3404,Freak Me,Silk,1993.0,0.6,False,False,True,False,
3406,If I Ever Fall In Love,Shai,1993.0,0.6,False,False,True,False,
3407,Dreamlover,Mariah Carey,1993.0,0.3,False,False,True,False,
3408,Rump Shaker,Wreckx-N-Effect,1993.0,0.0,False,False,False,False,
3410,"Nuthin' But A ""G"" Thang",Dr. Dre,1993.0,0.2,False,False,False,False,
3411,In The Still Of The Nite,Boyz II Men,1993.0,0.3,False,False,True,False,
3412,Don't Walk Away,Jade,1993.0,0.3,False,False,True,False,
3413,Knockin' Da Boots,H-Town,1993.0,0.6,False,False,True,False,
3414,Lately,Jodeci,1993.0,0.3,False,True,True,False,
3415,Dazzey Duks,Duice,1993.0,0.3,False,False,True,False,
3416,Show Me Love,Robin S.,1993.0,0.3,False,False,True,False,
3417,A Whole New World,Peabo Bryson and Regina Belle,1993.0,0.0,False,False,False,False,
3418,If,Janet Jackson,1993.0,0.6,False,False,True,False,
3419,I'm So Into You,SWV,1993.0,0.3,False,False,True,False,
3420,Love Is,Vanessa Willlams and Brian Mcknight,1993.0,0.0,False,False,False,False,
3421,Runaway Train,Soul Asylum,1993.0,0.3,False,False,True,False,
3422,I'll Never Get Over You (Getting Over Me),Expose,1993.0,0.6,False,True,True,False,
3424,Rhythm Is A Dancer,Snap,1993.0,0.3,False,False,True,False,
3425,The River Of Dreams,Billy Joel,1993.0,0.3,False,False,True,False,
3429,I Have Nothing,Whitney Houston,1993.0,0.6,False,True,True,False,
3431,Have I Told You Lately,Rod Stewart,1993.0,0.3,False,False,True,False,
3432,Saving Forever For You,Shanice,1993.0,0.3,False,False,True,False,
3433,Ordinary World,Duran Duran,1993.0,0.3,False,False,True,False,
3434,If I Had No Loot,Tony! Toni! Tone!,1993.0,0.8,False,False,True,False,
3435,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,1993.0,0.6,False,False,True,False,
3438,I'm Every Woman,Whitney Houston,1993.0,0.3,False,False,True,False,
3440,Come Undone,Duran Duran,1993.0,0.5,False,False,True,False,
3441,I Don't Wanna Fight,Tina Turner,1993.0,0.3,False,False,True,False,
3442,I'd Die Without You,P.M. Dawn,1993.0,0.8,False,False,True,False,
3443,"Whoot, There It Is",95 South,1993.0,0.7,False,False,True,False,
3444,Hip Hop Hooray,Naughty By Nature,1993.0,0.6,False,True,False,False,
3445,Another Sad Love Song,Toni Braxton,1993.0,0.3,False,False,True,False,
3446,Will You Be There,Michael Jackson,1993.0,0.3,False,False,True,False,
3448,Good Enough,Bobby Brown,1993.0,0.6,False,False,True,False,
3450,All That She Wants,Ace Of Base,1993.0,0.5,False,False,False,False,
3453,One Last Cry,Brian McKnight,1993.0,0.3,False,False,True,False,
3454,Just Kickin' It,Xscape,1993.0,0.0,False,False,False,False,
3455,I Get Around,2Pac,1993.0,0.6,False,True,True,False,
3456,Bed Of Roses,Bon Jovi,1993.0,0.5,False,True,True,False,
3457,Real Love,Mary J. Blige,1993.0,0.3,False,False,True,False,
3458,Here We Go Again!,Portrait,1993.0,0.6,False,False,True,False,
3462,I Got A Man,Positive K,1993.0,0.5,False,True,False,False,
3463,Hey Mr. D.J.,Zhane,1993.0,0.0,False,False,False,False,
3464,Insane In The Brain,Cypress Hill,1993.0,0.0,False,False,False,False,
3465,Deeper And Deeper,Madonna,1993.0,0.3,False,False,True,False,
3468,Bad Boys,Inner Circle,1993.0,0.3,False,False,True,False,
3469,That's What Love Can Do,Boy Krazy,1993.0,0.3,False,True,False,False,
3471,Angel,Jon Secada,1993.0,0.3,False,False,True,False,
3472,Forever In Love,Kenny G,1993.0,0.0,False,False,False,False,
3473,Again,Janet Jackson,1993.0,0.3,False,False,True,False,
3474,Boom! Shake The Room,Jazzy Jeff and Fresh Prince,1993.0,0.5,False,False,True,False,
3475,When She Cries,Restless Heart,1993.0,0.3,False,False,True,False,
3476,Sweat (A La La La La Long),Inner Circle,1993.0,0.8,True,True,True,False,
3477,It Was A Good Day,Ice Cube,1993.0,0.3,False,False,True,False,
3479,How Do You Talk To An Angel,Heights,1993.0,0.0,False,False,False,False,
3481,What Is Love,Haddaway,1993.0,0.3,False,False,True,False,
3482,To Love Somebody,Michael Bolton,1993.0,0.6,False,False,True,False,
3483,"Give It Up, Turn It Loose",En Vogue,1993.0,0.3,False,True,False,False,
3486,Fields Of Gold,Sting,1993.0,0.3,False,False,True,False,
3488,Faithful,Go West,1993.0,0.5,False,False,True,False,
3489,Reason To Believe,Rod Stewart,1993.0,0.3,False,False,True,False,
3490,Break It Down Again,Tears For Fears,1993.0,0.2,False,False,False,False,
3491,Nothin' My Love Can't Fix,Joey Lawrence,1993.0,0.3,False,False,True,False,
3492,Three Little Pigs,Green Jelly,1993.0,0.5,False,False,False,True,
3493,Livin' On The Edge,Aerosmith,1993.0,0.3,False,False,True,False,
3494,Hey Jealousy,Gin Blossoms,1993.0,0.3,False,True,True,False,
3496,Anniversary,Tony! Toni! Tone!,1993.0,0.3,False,False,True,False,
3497,One Woman,Jade,1993.0,0.3,False,False,True,False,
3498,Can't Get Enough Of Your Love,Taylor Dayne,1993.0,0.8,False,True,True,False,
3499,Two Steps Behind,Def Leppard,1993.0,0.3,False,True,False,False,
3501,I Swear,All-4-One,1994.0,0.6,False,False,True,False,
3502,I'll Make Love To You,Boyz II Men,1994.0,0.3,False,False,True,False,
3503,The Power Of Love,Celine Dion,1994.0,0.3,False,False,True,False,
3504,Hero,Mariah Carey,1994.0,0.0,False,False,False,False,
3505,Stay (I Missed You),Lisa Loeb and Nine Stories,1994.0,0.6,False,True,True,False,
3507,All For Love,"Bryan Adams, Rod Stewart and Sting",1994.0,0.3,False,False,True,False,
3508,All That She Wants,Ace Of Base,1994.0,0.6,False,False,True,False,
3510,Bump N' Grind,R. Kelly,1994.0,0.6,False,False,True,False,
3511,Again,Janet Jackson,1994.0,0.3,False,False,True,False,
3512,I'll Remember,Madonna,1994.0,0.0,False,False,False,False,
3513,Whatta Man,Salt-N-Pepa,1994.0,0.0,False,False,False,False,
3514,Wild Night,John Mellencamp and Me'shell Ndegeocello,1994.0,0.0,False,False,False,False,
3516,You Mean The World To Me,Toni Braxton,1994.0,0.3,False,False,True,False,
3517,Can You Feel The Love Tonight,Elton John,1994.0,0.2,False,False,True,False,
3520,Baby I Love Your Way,Big Mountain,1994.0,0.0,False,False,False,False,
3522,If You Go,Jon Secada,1994.0,0.6,False,False,True,False,
3523,Back and Forth,Aaliyah,1994.0,0.0,False,False,False,False,
3524,Now And Forever,Richard Marx,1994.0,0.6,False,False,True,False,
3525,When Can I See You,Babyface,1994.0,0.3,False,False,True,False,
3526,Please Forgive Me,Bryan Adams,1994.0,0.6,False,False,True,False,
3527,So Much In Love,All-4-One,1994.0,0.3,False,False,True,False,
3528,Shoop,Salt-N-Pepa,1994.0,0.2,False,False,True,False,
3529,"Any Time, Any Place / And On And On",Janet Jackson,1994.0,0.6,False,False,True,False,
3531,Said I Loved You...But I Lied,Michael Bolton,1994.0,0.3,False,False,True,False,
3535,Can We Talk,Tevin Campbell,1994.0,0.6,False,False,True,False,
3536,Funkdafied,Da Brat,1994.0,0.3,False,False,True,False,
3537,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,1994.0,0.5,False,False,True,False,
3538,Gangsta Lean,Drs,1994.0,0.0,False,False,False,False,
3539,Because The Night,"10,000 Maniacs",1994.0,0.6,False,False,True,False,
3540,Cantaloop,US3,1994.0,0.0,False,False,False,False,
3541,Whoomp! (There It Is),Tag Team,1994.0,0.0,False,False,False,False,
3542,Come To My Window,Melissa Etheridge,1994.0,0.6,False,False,True,False,
3543,Stroke You Up,Changing Faces,1994.0,0.6,False,False,True,False,
3545,100% Pure Love,Crystal Waters,1994.0,0.3,False,False,True,False,
3546,Anytime You Need A Friend,Mariah Carey,1994.0,0.3,False,False,True,False,
3548,Linger,Cranberries,1994.0,0.8,False,True,True,False,
3550,Found Out About You,Gin Blossoms,1994.0,0.6,False,True,True,False,
3551,Gin And Juice,Snoop Doggy Dogg,1994.0,0.5,False,False,True,False,
3553,Streets Of Philadelphia,Bruce Springsteen,1994.0,0.6,False,False,True,False,
3554,Getto Jam,Domino,1994.0,0.8,False,True,True,False,
3555,Endless Love,Luther Vandross and Mariah Carey,1994.0,0.3,False,False,True,False,
3557,Understanding,Xscape,1994.0,0.3,False,False,True,False,
3559,Cry For You,Jodeci,1994.0,0.8,False,False,True,False,
3560,Keep Ya Head Up,2Pac,1994.0,0.5,False,False,False,False,
3561,Who Am I (What's My Name?),Snoop Doggy Dogg,1994.0,0.0,False,False,False,False,
3564,Tootsee Roll,69 Boyz,1994.0,0.0,False,False,False,False,
3565,I Can See Clearly Now,Jimmy Cliff,1994.0,0.0,False,False,False,False,
3568,Just Kickin' It,Xscape,1994.0,0.0,False,False,False,False,
3571,Amazing,Aerosmith,1994.0,0.3,False,False,True,False,
3572,Always,Erasure,1994.0,0.0,False,False,False,False,
3573,Groove Thang,Zhane,1994.0,0.3,False,False,True,False,
3575,Mr. Vain,Culture Beat,1994.0,0.6,False,False,True,False,
3576,Mary Jane's Last Dance,Tom Petty and The Heartbreakers,1994.0,0.3,False,False,True,False,
3577,Anything,SWV,1994.0,0.8,False,False,True,False,
3578,Beautiful In My Eyes,Joshua Kadison,1994.0,0.3,False,False,True,False,
3579,Stay,Eternal,1994.0,0.6,False,False,True,False,
3584,Here Comes The Hotstepper,Ini Kamoze,1994.0,0.8,False,False,True,False,
3586,Don't Take The Girl,Tim McGraw,1994.0,0.8,False,True,True,False,
3587,Got Me Waiting,Heavy D and The Boyz,1994.0,0.5,False,True,False,False,
3588,"December 1963 (Oh, What A Night)",Four Seasons,1994.0,0.3,False,False,True,False,
3589,Indian Outlaw,Tim McGraw,1994.0,0.3,False,False,True,False,
3590,Always,Bon Jovi,1994.0,0.6,False,False,True,False,
3592,Back In The Day,Ahmad,1994.0,0.5,False,True,False,False,
3593,Love Sneakin' Up On You,Bonnie Raitt,1994.0,0.3,False,False,True,False,
3594,I'll Take You There,General Public,1994.0,0.6,False,False,True,False,
3596,What Is Love,Haddaway,1994.0,0.3,False,False,True,False,
3597,And Our Feelings,Babyface,1994.0,0.3,False,False,True,False,
3598,Bop Gun (One Nation),Ice Cube,1994.0,0.5,False,True,False,False,
3600,Gangsta's Paradise,Coolio,1995.0,0.0,False,False,False,False,
3602,Creep,TLC,1995.0,0.6,False,True,True,False,
3603,Kiss From A Rose,Seal,1995.0,0.6,False,False,True,False,
3606,Fantasy,Mariah Carey,1995.0,0.3,False,False,True,False,
3610,I Know,Dionne Farris,1995.0,0.3,False,False,True,False,
3611,Water Runs Dry,Boyz II Men,1995.0,0.3,False,False,True,False,
3614,I Can Love You Like That,All-4-One,1995.0,0.3,False,False,True,False,
3615,Have You Ever Really Loved A Woman?,Bryan Adams,1995.0,0.3,False,False,True,False,
3618,Total Eclipse Of The Heart,Nicki French,1995.0,0.6,False,False,True,False,
3620,You Are Not Alone,Michael Jackson,1995.0,0.3,False,False,True,False,
3621,Hold My Hand,Hootie and The Blowfish,1995.0,0.3,False,False,True,False,
3622,One More Chance-Stay With Me,Notorious B.I.G.,1995.0,0.5,False,True,False,False,
3623,Here Comes The Hotstepper,Ini Kamoze,1995.0,0.6,False,False,True,False,
3627,Red Light Special,TLC,1995.0,0.5,False,False,True,False,
3629,Strong Enough,Sheryl Crow,1995.0,0.6,False,False,True,False,
3630,Colors Of The Wind,Vanessa Williams,1995.0,0.0,False,False,False,False,
3631,Someone To Love,Jon B.,1995.0,0.3,False,False,True,False,
3632,Only Wanna Be With You,Hootie and The Blowfish,1995.0,0.6,False,True,True,False,
3633,If You Love Me,Brownstone,1995.0,0.3,False,False,True,False,
3634,In The House Of Stone And Light,Martin Page,1995.0,0.3,False,False,True,False,
3636,Baby,Brandy,1995.0,0.3,False,False,True,False,
3637,Run Away,Real McCoy,1995.0,0.5,False,False,True,False,
3639,He's Mine,Mokenstef,1995.0,0.6,False,True,True,False,
3640,December,Collective Soul,1995.0,0.8,False,False,True,True,
3644,Every Little Thing I Do,Soul For Real,1995.0,0.3,False,False,True,False,
3647,Sukiyaki,4 P.M.,1995.0,0.6,False,False,True,False,
3651,Hold On,Jamie Walters,1995.0,0.6,False,False,True,False,
3652,Keep Their Heads Ringin',Dr. Dre,1995.0,0.8,True,False,False,True,
3653,The Rhythm Of The Night,Corona,1995.0,0.2,False,False,True,False,
3654,Roll To Me,Del Amitri,1995.0,0.3,False,False,True,False,
3656,Freek'n You,Jodeci,1995.0,0.6,False,False,True,False,
3657,I Wish,Skee-lo,1995.0,0.3,False,True,False,False,
3658,Believe,Elton John,1995.0,0.0,False,False,False,False,
3659,Carnival,Natalie Merchant,1995.0,0.0,False,False,False,False,
3660,You Don't Know How It Feels,Tom Petty,1995.0,0.3,False,False,True,False,
3662,Tootsee Roll,69 Boyz,1995.0,0.0,False,False,False,False,
3664,Tell Me,Groove Theory,1995.0,0.3,False,False,True,False,
3665,Can't You See,Total,1995.0,0.6,False,True,True,False,
3666,All I Wanna Do,Sheryl Crow,1995.0,0.3,False,False,True,False,
3667,This Lil' Game We Play,Subway,1995.0,0.6,False,True,True,False,
3669,This Ain't A Love Song,Bon Jovi,1995.0,0.3,False,False,True,False,
3674,The Sweetest Days,Vanessa Williams,1995.0,0.3,False,False,True,False,
3675,Short Dick Man,20 Fingers feat. Gillette,1995.0,0.5,False,False,False,False,
3676,Brokenhearted,Brandy,1995.0,0.3,False,False,True,False,
3678,You Used To Love Me,Faith Evans,1995.0,0.3,False,False,True,False,
3679,Constantly,Immature,1995.0,0.6,False,True,True,False,
3680,"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,1995.0,0.5,False,False,False,False,
3681,100% Pure Love,Crystal Waters,1995.0,0.3,False,False,True,False,
3684,Good,Better Than Ezra,1995.0,0.3,False,False,True,False,
3685,Brown Sugar,D'angelo,1995.0,0.6,False,True,True,False,
3686,Turn The Beat Around,Gloria Estefan,1995.0,0.0,False,False,False,False,
3690,I Live My Life For You,Firehouse,1995.0,0.8,False,False,True,False,
3692,Cotton Eye Joe,Rednex,1995.0,0.3,False,False,True,False,
3693,Thank You,Boyz II Men,1995.0,0.0,False,False,False,False,
3694,I'll Stand By You,Pretenders,1995.0,0.3,False,False,True,False,
3696,Give It 2 You,Da Brat,1995.0,0.3,False,False,True,False,
3697,Best Friend,Brandy,1995.0,0.0,False,False,False,False,
3698,Misery,Soul Asylum,1995.0,0.6,False,False,True,False,
3699,Can't Stop Lovin' You,Van Halen,1995.0,0.3,False,False,True,False,
3702,Because You Loved Me,Celine Dion,1996.0,0.0,False,False,False,False,
3703,Nobody Knows,Tony Rich Project,1996.0,0.3,False,False,True,False,
3704,Always Be My Baby,Mariah Carey,1996.0,0.6,False,True,True,False,
3705,Give Me One Reason,Tracy Chapman,1996.0,0.3,False,False,True,False,
3706,Tha Crossroads,Bone Thugs-N-Harmony,1996.0,0.0,False,False,False,False,
3707,I Love You Always Forever,Donna Lewis,1996.0,0.6,False,False,True,False,
3709,Twisted,Keith Sweat,1996.0,0.2,False,False,True,False,
3711,Missing,Everything But The Girl,1996.0,0.3,False,False,True,False,
3713,Exhale (Shoop Shoop),Whitney Houston,1996.0,0.0,False,False,False,False,
3714,Follow You Down / Til I Hear It From You,Gin Blossoms,1996.0,0.5,False,False,True,False,
3715,Sittin' Up In My Room,Brandy,1996.0,0.3,False,False,True,False,
3718,Change The World,Eric Clapton,1996.0,0.2,False,False,True,False,
3719,Hey Lover,LL Cool J,1996.0,0.6,False,True,True,False,
3720,Loungin,LL Cool J,1996.0,0.5,False,False,True,False,
3721,Insensitive,Jann Arden,1996.0,0.3,False,False,True,False,
3723,Name,Goo Goo Dolls,1996.0,0.6,False,False,True,False,
3727,Counting Blue Cars,Dishwalla,1996.0,0.0,False,False,False,False,
3730,Wonder,Natalie Merchant,1996.0,0.6,False,False,True,False,
3731,Not Gon' Cry,Mary J. Blige,1996.0,0.8,False,False,True,False,
3732,Gangsta's Paradise,Coolio,1996.0,0.0,False,False,False,False,
3733,Only You,112 feat. The Notorious B.I.G.,1996.0,0.3,False,False,True,False,
3734,Down Low (Nobody Has To Know),R. Kelly,1996.0,0.6,False,True,False,False,
3735,You're The One,SWV,1996.0,0.6,False,True,True,False,
3736,Sweet Dreams,La Bouche,1996.0,0.3,False,False,True,False,
3737,Before You Walk Out Of My Life / Like This And Like That,Monica,1996.0,0.0,False,False,False,False,
3738,Breakfast At Tiffany's,Deep Blue Something,1996.0,0.0,False,False,False,False,
3740,The World I Know,Collective Soul,1996.0,0.3,False,False,True,False,
3743,1979,Smashing Pumpkins,1996.0,0.3,False,False,True,False,
3747,Count On Me,Whitney Houston and Cece Winans,1996.0,0.0,False,False,False,False,
3748,Fantasy,Mariah Carey,1996.0,0.3,False,False,True,False,
3750,You'll See,Madonna,1996.0,0.3,False,False,True,False,
3751,Last Night,Az Yet,1996.0,0.0,False,False,False,False,
3752,Mouth,Merril Bainbridge,1996.0,0.6,False,False,True,False,
3754,All The Things (Your Man Won't Do),Joe,1996.0,0.6,False,False,True,False,
3755,Wonderwall,Oasis,1996.0,0.3,False,False,True,False,
3757,Tell Me,Groove Theory,1996.0,0.3,False,False,True,False,
3758,Elevators (Me and You),Outkast,1996.0,0.0,False,False,False,False,
3759,Hook,Blues Traveler,1996.0,0.6,False,False,True,False,
3760,Doin It,LL Cool J,1996.0,0.3,False,False,True,False,
3763,Tonite's Tha Night,Kris Kross,1996.0,0.6,False,True,False,False,
